"","year","Avg.Temp","Avg.Tmax","Avg.Tmin","FD","SU","ID","TR","GSL","TXx","TNx","TXn","TNn","TX90p","TN90p","TX10p","TN10p","CSDI","WSDI","DTR","CoDD","HDD","Tot.Prcp","Rx1day","Rx5day","SDII","R10mm","R20mm","CDD","CWD","R95pTOT","R99pTOT"
"31",1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",1881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",1882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",1883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",1884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",1885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",1886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",1887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",1888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",1889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",1891,58.26,68.79,47.73,82,148,6,39,328,99,76,26,10,0.27,0.27,14.25,13.15,0,0,21.06,1410,3871,37.43,2.92,4.52,0.46,31,12,20,7,9.75,0
"43",1892,58.03,68.11,47.96,75,149,13,34,291,98,75,8,-11,1.92,1.64,15.62,13.15,11,0,20.15,1602,4152,42.29,2.86,5.27,0.55,32,17,30,6,14.54,0
"44",1893,59.26,70.63,47.88,73,155,9,51,287,101,76,15,-2,4.38,5.48,12.33,12.6,0,0,22.75,1736,3832,24.28,2.05,2.85,0.38,20,10,39,4,2.05,0
"45",1894,60.01,71.17,48.85,66,158,14,45,347,104,77,8,-8,6.3,3.01,12.88,12.88,6,1,22.32,1772,3594,26.72,2.76,3.71,0.53,23,10,30,3,7.31,0
"46",1895,58.03,68.43,47.63,83,157,24,70,310,100,76,8,-8,3.29,3.56,18.9,15.34,24,0,20.81,1874,4418,32.49,2.2,4.72,0.45,23,14,31,4,8.43,0
"47",1896,61.02,72.07,49.97,69,166,4,61,280,104,80,22,11,10.68,7.67,10.96,10.41,1,17,22.1,2112,3570,21.9,1.59,2.38,0.34,20,7,22,7,0,0
"48",1897,59.45,69.92,48.98,75,155,13,57,335,103,78,12,3,3.01,6.85,13.15,11.78,10,0,20.93,1750,3776,28.47,2.13,5.09,0.4,24,11,25,7,3.88,0
"49",1898,59.11,69.67,48.55,71,154,7,55,321,97,77,20,8,2.74,3.29,13.42,11.23,5,0,21.13,1738,3888,35.88,3.6,8.43,0.64,23,15,27,3,13.62,7.18
"50",1899,58.91,69.08,48.74,85,163,16,73,349,102,79,9,-17,4.66,6.3,16.16,15.34,16,1,20.34,1928,4152,43.66,4.46,7.98,0.65,29,15,28,5,17.72,8.7
"51",1900,60.24,70.34,50.15,64,151,6,69,358,98,77,18,5,2.74,3.84,9.32,9.86,4,0,20.19,1795,3532,31.45,3.54,3.79,0.46,26,10,28,6,5.35,3.54
"52",1901,60.43,71.48,49.38,75,165,8,82,290,104,76,10,-2,8.22,11.78,12.33,11.51,6,9,22.1,2070,3738,15.74,1.85,2.99,0.39,13,5,46,6,1.85,0
"53",1902,59.53,69.38,49.68,71,147,11,66,293,101,78,18,0,5.48,7.12,12.88,13.42,18,1,19.7,1796,3792,41.14,2.78,4.68,0.65,29,24,27,7,11.12,0
"54",1903,58.29,68.35,48.22,76,132,10,49,325,101,76,15,4,2.47,3.84,12.88,10.14,1,0,20.12,1510,3961,27.61,4.06,5.33,0.51,22,10,37,3,9.06,7.33
"55",1904,60.3,71.15,49.45,73,153,8,60,350,99,76,24,3,1.1,2.47,10.96,11.23,5,0,21.7,1686,3406,28.73,3.9,6.49,0.6,23,11,47,3,10.27,3.9
"56",1905,58.63,68.1,49.16,75,154,20,63,281,98,76,2,-11,1.64,6.03,16.71,13.97,16,0,18.94,1816,4142,35.54,2.87,4,0.47,31,15,22,6,4.81,0
"57",1906,58.23,68.41,48.06,69,144,11,39,309,95,74,25,5,0,1.1,12.88,10.41,2,0,20.34,1436,3905,34.66,2.65,3.33,0.45,25,12,35,4,10.86,0
"58",1907,60.09,70.92,49.27,57,149,6,63,309,102,75,22,9,6.85,3.01,10.14,7.4,5,5,21.65,1786,3578,28.79,2.38,2.74,0.47,24,10,38,4,4.57,0
"59",1908,59.97,70.37,49.57,51,151,2,46,365,97,74,26,10,0.27,0.55,7.95,7.4,0,0,20.79,1538,3380,52.03,4.16,7.64,0.65,34,17,35,5,19.7,10.61
"60",1909,60.32,71.55,49.08,70,168,14,71,319,108,78,10,-2,9.86,8.77,13.97,11.23,2,7,22.47,2052,3761,25.76,3.22,4.39,0.45,20,9,31,3,8.02,6.25
"61",1910,61.16,72.48,49.85,68,173,9,68,340,106,80,22,7,9.59,7.4,9.59,10.41,3,3,22.63,2054,3454,17.27,3.75,4.11,0.37,12,3,72,4,5.51,3.75
"62",1911,61.81,72.76,50.85,61,171,13,91,348,106,82,13,-9,11.78,13.15,12.6,9.86,3,10,21.9,2392,3558,19.83,1.93,2.13,0.31,17,5,33,4,1.93,0
"63",1912,58.1,68.53,47.67,98,140,10,68,286,104,77,6,-7,6.85,9.04,18.08,15.62,16,5,20.85,1846,4370,27.01,2.6,3.63,0.48,21,9,39,4,6.54,0
"64",1913,59.19,69.24,49.13,76,144,16,81,310,103,78,15,2,10.41,7.4,15.62,13.7,5,10,20.12,1979,4101,36.01,5.06,5.1,0.46,32,13,44,5,5.06,5.06
"65",1914,60.42,70.84,50,77,155,11,92,328,106,79,21,3,9.04,10.68,15.34,12.33,3,4,20.84,2096,3768,20.11,1.47,1.88,0.41,22,6,42,3,0,0
"66",1915,58.93,68.6,49.26,73,139,5,46,339,95,76,29,11,0,4.11,13.15,8.49,5,0,19.34,1432,3648,38.63,2.64,4.71,0.47,32,15,24,4,6.45,0
"67",1916,59.5,70.64,48.36,77,163,22,63,324,102,76,11,-4,9.32,8.22,13.7,13.15,7,15,22.28,1970,3983,27.45,2.77,3.22,0.41,22,9,24,4,5,0
"68",1917,58.49,70.47,46.52,74,153,17,47,337,105,77,12,0,8.22,5.75,13.15,14.25,11,2,23.95,1752,4128,18.36,1.26,2.97,0.32,19,6,50,7,0,0
"69",1918,60.35,71.51,49.19,69,163,20,75,273,105,80,2,-7,14.79,10.68,13.97,12.6,15,18,22.32,2222,3920,34.62,4.14,4.79,0.54,25,13,33,4,11.77,7.9
"70",1919,58.8,68.84,48.76,71,142,11,68,314,101,77,10,1,4.93,4.38,13.7,10.41,8,1,20.08,1800,4064,34.18,2.46,3.76,0.47,30,13,27,7,2.46,0
"71",1920,58.89,68.79,49,67,139,9,43,287,100,75,24,7,3.01,2.74,13.7,11.51,2,0,19.79,1656,3890,42.6,3.59,7.77,0.55,30,20,20,5,14.08,3.59
"72",1921,62.4,73.2,51.61,58,175,4,81,357,102,76,24,10,5.48,7.4,8.49,5.75,1,5,21.59,2071,3019,23.25,2.3,3.35,0.38,15,9,33,4,2.3,0
"73",1922,61.28,71.95,50.61,63,154,9,76,303,107,80,16,6,11.51,10.96,11.51,10.41,4,19,21.34,2129,3488,31.56,2.99,3.76,0.52,25,13,30,4,9.24,2.99
"74",1923,60.55,70.36,50.74,42,130,4,65,338,106,80,18,7,9.32,12.05,10.14,6.03,2,14,19.62,1944,3570,48.25,3.1,6.71,0.74,40,21,31,7,16.34,3.1
"75",1924,58.7,69.13,48.27,75,156,20,68,326,103,78,8,-2,8.22,10.41,19.18,13.42,14,0,20.86,1894,4200,29.08,2.1,2.88,0.47,23,11,28,4,5.78,0
"76",1925,61.17,71.9,50.44,71,156,10,89,326,104,78,21,5,12.88,14.25,11.23,13.15,7,11,21.47,2263,3661,27.74,2.4,3.41,0.48,22,12,27,3,6.64,0
"77",1926,59.69,69.65,49.73,58,150,10,69,271,101,76,18,6,5.21,5.48,13.15,7.95,3,3,19.92,1866,3805,37.85,3.16,4.99,0.56,30,16,43,6,10.74,3.16
"78",1927,60.9,71.36,50.44,59,165,11,55,351,98,78,10,1,3.29,5.75,12.6,11.78,1,0,20.92,1862,3359,37.65,7.08,8.94,0.6,28,14,28,5,7.08,7.08
"79",1928,60.92,71.21,50.62,57,169,4,71,333,100,76,15,2,5.21,9.04,9.59,5.75,1,0,20.59,1962,3456,27.48,2.98,3.64,0.44,26,8,30,3,2.98,2.98
"80",1929,59.46,69.47,49.46,76,150,17,72,263,106,77,12,0,8.49,10.14,15.07,13.7,8,7,20,1979,4000,31.73,2.42,4.28,0.5,25,12,23,4,7.77,0
"81",1930,60.95,71.51,50.39,62,156,18,73,353,106,78,8,-9,12.6,12.6,12.6,9.32,15,12,21.12,2195,3673,38.43,3.95,6.97,0.64,30,13,34,3,14.89,6.96
"82",1931,62.78,72.93,52.63,34,157,0,84,345,104,78,34,15,13.7,14.52,9.86,3.56,0,16,20.29,2336,3146,27.9,3.94,4.41,0.4,20,9,36,4,3.94,3.94
"83",1932,60.42,70.93,49.9,61,169,12,68,307,102,81,17,6,4.93,11.78,13.42,10.14,14,0,21.03,1978,3656,40.38,6.75,9.12,0.62,25,17,28,8,16.64,6.75
"84",1933,62.97,73.65,52.29,40,163,6,92,357,107,82,6,-5,8.49,11.23,7.4,5.48,3,10,21.36,2240,2981,29.12,1.71,2.41,0.5,29,11,30,4,1.71,0
"85",1934,62.9,73.75,52.05,53,169,1,80,365,107,83,21,11,17.53,17.81,10.68,7.12,0,40,21.7,2477,3242,31.11,3.17,7.25,0.53,23,14,40,3,9.23,3.17
"86",1935,60.61,70.26,50.96,48,141,6,71,353,105,79,15,-2,8.49,12.6,10.68,7.12,3,5,19.3,1922,3526,28.93,2.33,3.48,0.4,26,12,25,3,2.33,0
"87",1936,61.8,72.67,50.93,61,165,15,90,363,113,83,17,-1,19.73,18.9,13.42,12.6,25,35,21.74,2617,3788,18.9,2.62,3.63,0.44,11,7,57,9,6.35,0
"88",1937,60,69.86,50.14,86,162,17,90,325,107,81,11,7,11.51,16.16,17.53,13.42,6,14,19.72,2335,4160,23.53,2.07,2.38,0.36,17,9,19,3,3.78,0
"89",1938,62.89,73.58,52.19,56,176,4,82,331,101,77,26,9,11.78,13.42,9.86,7.95,1,14,21.39,2361,3132,31.87,2.19,5.22,0.56,29,16,35,6,6.21,0
"90",1939,63.27,74.48,52.06,48,181,5,92,357,107,80,25,9,14.79,14.52,10.14,6.03,0,13,22.42,2476,3106,27.5,2.58,4.29,0.51,23,11,31,3,8.53,0
"91",1940,59.38,69.65,49.11,72,165,19,59,290,101,77,13,2,4.93,5.75,16.44,13.15,10,4,20.54,1882,3940,34.8,3.35,4.14,0.54,28,15,42,5,9.25,3.35
"92",1941,61.34,70.68,51.99,52,152,2,80,356,104,77,30,19,8.22,10.14,12.6,4.93,0,7,18.69,2070,3406,42.28,3.01,4,0.47,31,16,20,4,13.05,3.01
"93",1942,60.51,70.61,50.41,58,151,12,75,326,100,77,18,2,4.11,8.49,10.68,6.3,5,2,20.2,1892,3530,35.78,2.97,3.83,0.46,28,14,25,6,8.55,2.97
"94",1943,61.28,72.11,50.45,65,167,9,85,322,106,81,12,-2,12.6,15.89,10.96,10.14,0,20,21.66,2308,3666,25.51,3.37,4.83,0.48,20,11,33,4,3.37,3.37
"95",1944,61.1,70.89,51.32,50,158,5,77,340,103,80,18,5,10.68,13.15,12.6,7.4,4,6,19.57,2135,3561,35.72,4.74,5.77,0.53,28,13,25,4,11.78,4.74
"96",1945,60.14,70.26,50.02,59,147,6,61,305,100,76,27,7,4.11,6.58,12.6,9.59,3,0,20.24,1756,3532,43.91,4.48,5.82,0.59,35,14,49,7,15.98,4.48
"97",1946,62.83,73.25,52.4,40,165,3,78,331,107,80,21,8,9.32,10.14,6.3,5.48,0,7,20.85,2068,2862,32.16,2.14,3.65,0.47,32,13,33,6,4.17,0
"98",1947,60.88,71.41,50.34,70,162,6,78,334,106,79,11,-7,11.23,13.97,12.6,8.77,5,12,21.07,2254,3760,36.5,2.97,6.74,0.58,27,21,51,4,9.64,2.97
"99",1948,60.28,70.59,49.98,70,169,15,75,309,102,79,16,1,5.21,9.59,16.44,11.78,6,1,20.61,2088,3790,34.1,3.28,8.37,0.51,26,13,28,5,7.05,3.28
"100",1949,59.87,69.9,49.84,67,145,13,68,307,101,78,16,3,4.38,10.14,12.88,10.14,7,1,20.06,1820,3642,29.64,1.99,3.9,0.42,27,13,38,8,1.99,0
"101",1950,59.68,70.5,48.85,64,156,9,43,365,97,75,17,4,0.55,2.19,8.49,10.96,0,0,21.65,1570,3498,33.52,4.71,6.9,0.56,25,14,58,5,8.4,4.71
"102",1951,60.31,71.13,49.45,68,149,9,77,290,107,82,16,-2,8.77,15.62,11.23,12.6,6,9,21.74,2048,3754,33.82,2.64,4.72,0.43,25,12,23,4,8.29,0
"103",1952,61.7,72.57,50.78,59,161,5,84,320,107,81,26,15,12.05,14.25,11.78,8.49,0,4,21.76,2297,3498,23.29,2.99,2.99,0.42,17,6,48,3,7.08,2.99
"104",1953,62,72.69,51.35,50,150,2,85,351,106,80,16,9,10.14,11.51,7.67,5.48,0,7,21.33,2223,3308,31.41,2.74,3.61,0.53,26,12,28,3,9.2,0
"105",1954,62.72,74.83,50.61,67,170,6,82,365,107,81,13,3,18.36,12.05,8.22,7.95,0,29,24.22,2446,3279,17.84,1.63,3.07,0.39,18,5,37,5,0,0
"106",1955,59.94,71.49,48.39,92,169,2,58,305,99,76,28,10,5.75,6.85,15.89,16.16,7,7,23.1,1938,3785,37.42,4.52,8.34,0.71,27,15,56,4,13.68,11.46
"107",1956,61.3,73.26,49.34,70,178,9,71,341,107,80,22,10,15.89,7.95,13.97,10.96,6,16,23.93,2332,3687,22.56,2.45,2.7,0.41,22,9,31,5,2.45,0
"108",1957,58.55,68.35,48.75,60,124,8,55,365,102,77,20,9,8.77,6.58,11.23,9.59,5,4,19.6,1634,3988,42.04,3.61,4.5,0.56,37,17,40,6,9.85,3.61
"109",1958,58.54,68.72,48.36,76,141,11,60,288,101,78,17,6,3.29,5.21,15.34,13.15,14,0,20.36,1796,4152,29.16,2.28,4.62,0.44,24,14,51,4,2.28,0
"110",1959,58.7,69.38,48.01,76,147,8,53,275,99,75,11,-4,2.19,2.74,12.05,12.88,8,0,21.37,1696,3997,46.46,3.87,6.26,0.7,36,21,41,6,15.24,6.96
"111",1960,58.44,68.51,48.37,89,156,18,46,333,100,75,18,3,4.38,5.75,19.73,13.7,16,0,20.14,1748,4150,39.5,3.02,4.29,0.5,30,18,24,5,13.53,3.02
"112",1961,58.95,69.5,48.41,64,149,9,50,301,99,78,17,7,2.19,3.01,14.25,9.86,7,0,21.09,1600,3806,34.8,3.03,3.63,0.45,32,11,26,5,5.12,3.03
"113",1962,60.43,71.28,49.58,70,163,9,63,330,106,80,12,-1,8.22,5.48,12.33,10.96,11,4,21.7,2063,3730,27.49,3.37,4.92,0.41,26,9,22,6,5.08,3.37
"114",1963,61.13,72.99,49.27,79,189,20,74,277,105,78,11,-3,11.23,6.3,12.33,15.89,23,6,23.72,2372,3786,25.77,2.1,3.53,0.46,21,9,29,3,7.63,0
"115",1964,60.36,71.93,48.79,84,158,6,66,306,106,78,20,5,10.68,10.14,10.68,13.42,6,15,23.14,2033,3732,29.1,2.48,3.43,0.47,27,10,28,5,2.48,0
"116",1965,61.83,72.95,50.7,73,170,5,73,365,104,77,26,7,9.59,7.4,9.32,11.51,4,6,22.25,2136,3294,24.17,1.39,3.71,0.39,21,12,34,3,0,0
"117",1966,59.95,71.62,48.28,80,161,13,54,360,108,79,13,2,10.68,7.67,12.6,15.07,10,20,23.34,1920,3764,25.56,2.87,3.4,0.45,22,8,36,5,5.22,0
"118",1967,61.02,72.29,49.74,67,164,1,52,340,103,78,30,9,4.66,3.56,9.04,10.68,6,0,22.56,1824,3278,25.81,3.11,4.08,0.42,19,11,45,6,3.11,3.11
"119",1968,58.21,69.01,47.4,85,146,9,49,365,103,76,19,1,3.29,3.29,15.34,15.34,7,4,21.6,1538,4024,35.51,1.84,3.15,0.44,38,13,25,5,1.84,0
"120",1969,59.24,70.09,48.39,75,142,5,63,288,105,77,26,8,6.85,6.85,13.97,9.04,0,7,21.69,1804,3906,29.1,2.68,3.4,0.46,24,10,28,4,6.42,0
"121",1970,59.59,70.9,48.24,78,155,7,74,347,106,80,14,6,11.78,10.14,12.88,12.88,13,9,22.62,2022,3992,33.33,7.53,7.69,0.62,17,11,35,3,17.03,13.16
"122",1971,59.85,71.26,48.44,68,159,5,52,289,105,75,25,3,6.03,3.29,10.68,10.41,4,2,22.82,1766,3646,27.43,2.01,3.01,0.41,24,9,44,6,2.01,0
"123",1972,59.65,70.96,48.29,75,166,13,62,266,102,76,17,1,7.4,4.93,14.25,12.6,16,0,22.63,2040,3992,27.63,3.7,4,0.46,22,8,37,3,7.77,3.7
"124",1973,59.28,69.47,49.09,62,145,11,54,349,100,74,11,-1,2.47,3.01,11.78,10.41,6,0,20.39,1645,3732,41.77,1.74,4.68,0.5,36,17,22,4,3.47,0
"125",1974,59.98,71.63,48.33,67,155,8,34,340,107,76,17,5,7.12,3.29,10.14,10.96,11,1,23.3,1610,3442,39.45,2.87,4.75,0.67,31,17,35,2,10.84,0
"126",1975,58.96,69.87,48.05,69,145,4,50,302,96,75,25,7,0.55,1.92,13.7,13.7,3,0,21.81,1572,3776,35.25,2.92,4.53,0.48,26,16,27,6,11.2,0
"127",1976,59.68,72.46,46.9,80,155,5,34,289,103,74,19,3,6.58,1.37,7.12,12.88,4,6,25.56,1662,3611,18.06,1.28,2.36,0.37,18,8,35,5,0,0
"128",1977,61.42,72.99,49.84,74,170,9,78,301,106,77,9,-3,7.4,6.3,10.41,13.15,8,6,23.16,2120,3428,28.59,2.32,4.5,0.48,19,13,28,3,9.69,0
"129",1978,59.92,70.99,48.75,91,174,29,82,272,106,80,17,-1,14.25,13.97,18.63,19.45,29,21,22.15,2371,4222,31.18,2.89,4.8,0.44,23,10,33,4,10.36,0
"130",1979,58.18,69.31,47.06,82,155,21,56,328,97,77,13,-3,3.29,3.29,15.62,14.52,20,0,22.25,1758,4246,41.12,3.21,5.97,0.59,27,17,24,4,20.11,3.21
"131",1980,61.35,73.47,49.22,75,170,12,97,307,110,82,20,8,20.27,18.08,12.88,13.42,6,53,24.25,2512,3848,24.35,2.73,4.28,0.56,19,12,34,3,6.38,0
"132",1981,60.85,71.99,49.72,65,161,2,69,351,106,80,27,0,6.85,8.22,10.68,11.23,4,13,22.27,1950,3464,38.95,5.6,5.87,0.53,29,13,30,5,12.34,5.6
"133",1982,59.92,71.29,48.55,75,157,9,62,335,104,77,16,0,6.3,7.4,12.88,12.6,15,0,22.74,1866,3722,36.19,2.26,3.91,0.53,30,16,37,4,7.88,0
"134",1983,58.5,68.62,48.38,71,141,15,66,340,103,78,3,-3,7.12,9.04,15.62,12.05,12,10,20.24,1848,4220,39.1,5.45,11.87,0.55,27,11,39,5,14.84,10.43
"135",1984,60.01,70.75,49.22,65,150,7,69,328,106,76,13,-3,6.58,6.03,10.68,7.12,8,0,21.47,1970,3792,33.59,3.19,4.32,0.47,25,13,23,4,11.59,3.19
"136",1985,59.03,69.06,49,76,140,19,69,285,104,78,11,1,7.12,7.4,15.62,15.07,8,0,20.05,1888,4068,44.18,3.38,5.35,0.62,35,22,24,4,11.34,3.38
"137",1986,61.96,72.1,51.81,55,156,6,82,365,109,80,22,7,7.67,9.32,9.04,7.67,4,6,20.29,2088,3198,45.17,3.64,9.64,0.6,33,20,32,6,16.71,3.64
"138",1987,60.77,70.84,50.7,53,162,7,63,320,100,78,24,6,4.66,9.32,12.88,7.95,6,0,20.14,1938,3481,44.49,5.38,8.39,0.62,37,20,25,7,9.71,5.38
"139",1988,60.35,71.3,49.4,62,160,10,68,349,104,78,17,-4,8.49,9.32,12.05,11.23,10,2,21.9,1959,3660,31.94,3.1,5.08,0.48,24,14,23,3,7.98,3.1
"140",1989,59.1,69.61,48.59,69,155,16,63,277,100,76,4,-8,1.92,7.67,13.15,11.78,14,0,21.02,1676,3829,40.89,4.56,6.03,0.63,28,17,35,5,14.94,4.56
